"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"C2638","5","445","45","0","2022","1","","Houma-Thibodaux, LA MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",80,1682,1725,1695,10401730,7731288,57750,470,"",1.06,1.05,1.06,1.04,1.08,1.05,1.07,1.02,"",3,3.9,-120,-6.7,-9,-0.5,-50,-2.9,1785857,20.7,861169,12.5,24269,72.5,94,25.0
"C2642","5","445","45","0","2022","1","","Houston-The Woodlands-Sugar Land, TX MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",2983,70005,71291,71190,551232377,410705471,3408012,599,"",1.23,1.09,1.10,1.10,0.99,1.21,0.64,0.91,"",187,6.7,793,1.1,1662,2.4,1508,2.2,77111564,16.3,37102318,9.9,553350,19.4,74,14.1
"C2658","5","445","45","0","2022","1","","Huntington-Ashland, WV-KY-OH MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",113,2042,2001,2005,11985974,10104034,136544,457,"",0.96,0.77,0.75,0.75,0.88,0.87,0.79,1.17,"",11,10.8,-93,-4.4,-107,-5.1,-112,-5.3,1020298,9.3,439124,4.5,9033,7.1,59,14.8
"C2662","5","445","45","0","2022","1","","Huntsville, AL MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",126,3916,3982,3905,29348430,22348492,175029,574,"",0.69,0.77,0.77,0.76,0.81,0.96,1.02,1.05,"",5,4.1,177,4.7,176,4.6,220,6.0,4744806,19.3,2602938,13.2,-49301,-22.0,68,13.4
"C2682","5","445","45","0","2022","1","","Idaho Falls, ID MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",40,1257,1347,1335,8686074,7935162,38624,509,"",0.51,0.80,0.84,0.84,1.05,0.70,0.91,1.27,"N",5,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2690","5","445","45","0","2022","1","","Indianapolis-Carmel-Anderson, IN MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",668,13116,13123,13107,98115710,77255506,497191,575,"",0.87,0.60,0.59,0.59,0.64,0.66,0.50,1.07,"",53,8.6,27,0.2,219,1.7,428,3.4,17841269,22.2,10459094,15.7,-154158,-23.7,96,20.0
"C2698","5","445","45","0","2022","1","","Iowa City, IA MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",65,2710,2839,2748,15422929,14563405,29686,429,"",0.83,1.43,1.48,1.44,1.33,1.39,0.41,0.92,"",5,8.3,35,1.3,105,3.8,57,2.1,1085763,7.6,1042565,7.7,5231,21.4,21,5.1
"C2706","5","445","45","0","2022","1","","Ithaca, NY MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",56,1265,1318,1309,9812078,8122549,176894,582,"",1.48,1.32,1.32,1.30,1.44,2.49,3.16,1.09,"",1,1.8,-58,-4.4,-43,-3.2,-78,-5.6,631062,6.9,502890,6.6,-6842,-3.7,62,11.9
"C2710","5","445","45","0","2022","1","","Jackson, MI MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",70,805,821,815,4891478,4138448,62922,462,"",1.65,0.68,0.69,0.68,0.70,0.74,0.66,1.02,"",10,16.7,50,6.6,60,7.9,50,6.5,858424,21.3,590945,16.7,15351,32.3,54,13.2
"C2714","5","445","45","0","2022","1","","Jackson, MS MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",185,3541,3614,3606,23206112,20507479,32497,498,"",0.91,0.67,0.68,0.68,0.83,0.72,0.52,1.23,"",9,5.1,-222,-5.9,-153,-4.1,-186,-4.9,2351572,11.3,1636915,8.7,-1102,-3.3,73,17.2
"C2718","5","445","45","0","2022","1","","Jackson, TN MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",58,909,914,934,6069848,4113946,20962,508,"",1.26,0.65,0.64,0.66,0.80,0.75,0.80,1.23,"",9,18.4,-66,-6.8,-50,-5.2,-43,-4.4,748380,14.1,79703,2.0,4467,27.1,87,20.7
"C2726","5","445","45","0","2022","1","","Jacksonville, FL MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",820,17506,17888,17497,126441827,79933426,287120,552,"",1.12,1.16,1.17,1.15,1.23,1.21,0.91,1.06,"",74,9.9,1307,8.1,1608,9.9,1177,7.2,29162054,30.0,11909713,17.5,114381,66.2,92,20.0
"C2734","5","445","45","0","2022","1","","Jacksonville, NC MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",43,1104,1130,1131,6461840,5737712,17284,443,"",0.80,1.02,1.04,1.04,1.38,1.08,0.87,1.34,"",1,2.4,-94,-7.8,-71,-5.9,-58,-4.9,962655,17.5,828488,16.9,7364,74.2,89,25.1
"C2750","5","445","45","0","2022","1","","Janesville-Beloit, WI MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",47,1312,1284,1283,7869622,7547394,40986,468,"",0.91,0.96,0.92,0.92,0.97,0.92,0.67,1.03,"",1,2.2,44,3.5,36,2.9,17,1.3,948834,13.7,861980,12.9,-11425,-21.8,46,10.9
"C2762","5","445","45","0","2022","1","","Jefferson City, MO MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",42,1266,1236,1231,6547074,5903945,22648,405,"",0.77,0.80,0.78,0.77,0.83,0.89,0.50,1.06,"",8,23.5,-12,-0.9,-29,-2.3,-47,-3.7,602692,10.1,560404,10.5,4652,25.9,46,12.8
"C2774","5","445","45","0","2022","1","","Johnson City, TN MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",61,2078,2139,2140,12268798,9173085,20538,445,"",0.94,1.24,1.25,1.25,1.45,1.50,0.62,1.16,"",4,7.0,29,1.4,53,2.5,74,3.6,2158411,21.3,1390924,17.9,2279,12.5,69,18.4
"C2778","5","445","45","0","2022","1","","Johnstown, PA MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",69,1198,1190,1175,5998326,4925800,91779,389,"",1.47,1.21,1.19,1.17,1.33,1.12,1.01,1.12,"",4,6.2,4,0.3,-12,-1.0,-16,-1.3,432900,7.8,224851,4.8,5730,6.7,31,8.7
"C2786","5","445","45","0","2022","1","","Jonesboro, AR MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",37,832,829,823,5341677,3387920,13866,496,"",0.78,0.68,0.67,0.66,0.89,0.60,0.47,1.32,"",-4,-9.8,-8,-1.0,-5,-0.6,-48,-5.5,524449,10.9,170559,5.3,-11440,-45.2,59,13.5
"C2790","5","445","45","0","2022","1","","Joplin, MO MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",58,606,626,638,3388111,3038698,24577,418,"",0.86,0.37,0.37,0.38,0.44,0.36,0.54,1.16,"",5,9.4,9,1.5,47,8.1,59,10.2,506706,17.6,403914,15.3,9474,62.7,39,10.3
"C2798","5","445","45","0","2022","1","","Kahului-Wailuku-Lahaina, HI MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",104,2440,2453,2442,22694169,22488997,190293,714,"",1.03,1.58,1.57,1.56,2.58,1.73,1.78,1.65,"",3,3.0,-20,-0.8,-14,-0.6,-65,-2.6,3084913,15.7,3083663,15.9,15277,8.7,105,17.2
"C2802","5","445","45","0","2022","1","","Kalamazoo-Portage, MI MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",163,2150,2160,2143,13382940,10254782,152518,479,"",1.56,0.74,0.73,0.73,0.71,0.72,0.62,0.97,"",14,9.4,100,4.9,107,5.2,90,4.4,1628691,13.9,1186402,13.1,44718,41.5,38,8.6
"C2810","5","445","45","0","2022","1","","Kankakee, IL MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",41,584,577,587,4091899,3514494,35904,540,"",1.32,0.66,0.65,0.66,0.88,0.74,0.47,1.34,"",4,10.8,-50,-7.9,-46,-7.4,-37,-5.9,453634,12.5,304715,9.5,7856,28.0,94,21.1
"C2814","5","445","45","0","2022","1","","Kansas City, MO-KS MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",744,21380,21481,21487,132463598,115572360,861224,475,"",0.76,0.97,0.97,0.97,0.89,0.78,0.66,0.92,"N",60,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2842","5","445","45","0","2022","1","","Kennewick-Richland, WA MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",99,2253,2259,2255,16611256,16510355,92669,566,"",0.73,0.87,0.85,0.84,1.02,0.74,0.44,1.20,"",2,2.1,72,3.3,55,2.5,70,3.2,1806844,12.2,1807273,12.3,20805,29.0,46,8.8
"C2866","5","445","45","0","2022","1","","Killeen-Temple, TX MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",126,4237,4278,4265,37574802,27275935,237274,678,"",1.14,1.39,1.39,1.38,2.24,2.43,2.07,1.61,"",7,5.9,118,2.9,139,3.4,156,3.8,4699013,14.3,2262726,9.0,41633,21.3,65,10.6
"C2870","5","445","45","0","2022","1","","Kingsport-Bristol-Bristol, TN-VA MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",118,3481,3536,3583,19518332,14812615,120362,425,"",1.16,1.46,1.47,1.48,1.43,1.43,2.10,0.97,"",21,21.6,219,6.7,308,9.5,339,10.5,5128747,35.6,3403169,29.8,82014,213.9,84,24.6
"C2874","5","445","45","0","2022","1","","Kingston, NY MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",122,2322,2317,2273,18445011,15035897,338623,616,"",1.57,1.99,1.95,1.91,2.75,2.78,3.43,1.41,"",3,2.5,-152,-6.1,-169,-6.8,-178,-7.3,1102071,6.4,651031,4.5,-48760,-12.6,76,14.1
"C2894","5","445","45","0","2022","1","","Knoxville, TN MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",306,8545,8756,8658,58398120,40754711,128933,519,"",0.92,1.03,1.04,1.03,1.14,1.13,0.69,1.10,"",28,10.1,-205,-2.3,-94,-1.1,-173,-2.0,10074483,20.8,4834171,13.5,14834,13.0,97,23.0
"C2902","5","445","45","0","2022","1","","Kokomo, IN MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",39,588,592,596,3777374,3044005,19032,491,"",1.59,0.80,0.80,0.80,0.80,0.82,0.52,1.00,"",2,5.4,-37,-5.9,3,0.5,0,0.0,432592,12.9,226820,8.1,268,1.4,65,15.3
"C2910","5","445","45","0","2022","1","","La Crosse-Onalaska, WI-MN MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",35,1558,1535,1525,7832135,7358308,33162,391,"",0.67,1.02,0.99,0.99,0.94,0.91,0.61,0.94,"",3,9.4,40,2.6,62,4.2,58,4.0,1062566,15.7,1005919,15.8,-17021,-33.9,41,11.7
"C2918","5","445","45","0","2022","1","","Lafayette, LA MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",256,5032,5119,5106,30317260,24082591,196150,459,"",1.10,1.26,1.27,1.27,1.47,1.39,1.39,1.16,"",9,3.6,-12,-0.2,81,1.6,24,0.5,3086976,11.3,1851818,8.3,49841,34.1,45,10.9
"C2920","5","445","45","0","2022","1","","Lafayette-West Lafayette, IN MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",71,1190,1218,1250,8515825,6761869,46332,537,"",1.10,0.59,0.59,0.61,0.75,0.72,0.59,1.25,"",3,4.4,-97,-7.5,-16,-1.3,21,1.7,1198475,16.4,630848,10.3,2735,6.3,87,19.3
"C2934","5","445","45","0","2022","1","","Lake Charles, LA MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",81,1931,1958,1946,13159388,10207998,92294,520,"",0.98,0.99,1.00,1.00,1.02,1.13,1.06,1.02,"N",3,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2942","5","445","45","0","2022","1","","Lake Havasu City-Kingman, AZ MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",42,1555,1567,1577,12753756,8353457,56406,626,"",0.68,1.33,1.32,1.32,2.34,1.67,1.61,1.77,"",3,7.7,-165,-9.6,-209,-11.8,-253,-13.8,591741,4.9,-351013,-4.0,316,0.6,99,18.8
"C2946","5","445","45","0","2022","1","","Lakeland-Winter Haven, FL MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",283,6471,6549,6610,40062864,27282936,90474,471,"",1.16,1.22,1.22,1.23,1.41,1.18,0.85,1.15,"",15,5.6,324,5.3,407,6.6,432,7.0,6575088,19.6,3297489,13.7,21642,31.4,53,12.7
"C2954","5","445","45","0","2022","1","","Lancaster, PA MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",285,8737,8813,8884,52562055,41331894,747968,459,"",1.43,1.71,1.70,1.71,1.77,1.50,1.43,1.03,"",19,7.1,225,2.6,288,3.4,326,3.8,9372705,21.7,6689033,19.3,154429,26.0,70,18.0
"C2962","5","445","45","0","2022","1","","Lansing-East Lansing, MI MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",256,3441,3544,3548,23747587,19149738,328325,520,"",1.81,0.80,0.81,0.81,0.85,1.06,1.01,1.05,"",4,1.6,-214,-5.9,-170,-4.6,-182,-4.9,2554022,12.1,1345731,7.6,55200,20.2,79,17.9
"C2970","5","445","45","0","2022","1","","Laredo, TX MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",61,2598,2685,2645,19313874,14236712,123928,562,"",0.75,1.22,1.24,1.22,2.05,1.66,1.53,1.67,"",9,17.3,209,8.7,250,10.3,223,9.2,2722107,16.4,1463219,11.5,23089,22.9,34,6.4
"C2974","5","445","45","0","2022","1","","Las Cruces, NM MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",41,854,840,800,5289414,5223606,21434,489,"",0.54,0.55,0.54,0.51,0.75,0.60,0.50,1.40,"",6,17.1,-31,-3.5,-47,-5.3,-71,-8.2,262783,5.2,293038,5.9,2158,11.2,50,11.4
"C2982","5","445","45","0","2022","1","","Las Vegas-Henderson-Paradise, NV MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",605,19811,20224,20029,167677585,162661261,2031925,644,"",0.73,0.92,0.93,0.92,1.25,0.83,0.94,1.35,"",35,6.1,-136,-0.7,202,1.0,58,0.3,24909068,17.4,23061872,16.5,458325,29.1,94,17.1
"C2994","5","445","45","0","2022","1","","Lawrence, KS MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",48,1389,1467,1445,8393808,7377611,51927,450,"",1.03,1.39,1.44,1.43,1.72,1.19,0.95,1.21,"",1,2.1,-166,-10.7,-99,-6.3,-95,-6.2,432128,5.4,257287,3.6,-2708,-5.0,56,14.2
"C3002","5","445","45","0","2022","1","N","Lawton, OK MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",34,0,0,0,0,0,0,0,"N",0.94,0,0,0,0,0,0,0,"N",7,25.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3014","5","445","45","0","2022","1","","Lebanon, PA MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",63,1635,1643,1628,9196623,7384162,119475,433,"",1.57,1.54,1.52,1.51,1.66,1.49,1.23,1.09,"",5,8.6,-36,-2.2,18,1.1,-11,-0.7,1162333,14.5,729669,11.0,14234,13.5,57,15.2
"C3030","5","445","45","0","2022","1","","Lewiston, ID-WA MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",20,548,547,547,4056549,3828767,17606,570,"",0.71,0.95,0.93,0.93,1.41,0.88,1.08,1.50,"",1,5.3,17,3.2,9,1.7,-5,-0.9,661490,19.5,563395,17.3,3600,25.7,87,18.0
"C3034","5","445","45","0","2022","1","","Lewiston-Auburn, ME MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",49,1290,1296,1322,9651735,8072954,95499,570,"",1.07,1.29,1.29,1.31,1.73,1.41,1.28,1.33,"",1,2.1,-57,-4.2,-65,-4.8,-18,-1.3,927640,10.6,971748,13.7,21987,29.9,73,14.7
"C3046","5","445","45","0","2022","1","","Lexington-Fayette, KY MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",193,4366,4469,4415,31061079,25707703,199598,541,"",0.76,0.77,0.78,0.77,0.93,0.86,0.68,1.20,"",16,9.0,-388,-8.2,-132,-2.9,-194,-4.2,2903170,10.3,1240918,5.1,-16864,-7.8,76,16.3
"C3062","5","445","45","0","2022","1","","Lima, OH MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",48,646,640,651,3226932,2694919,33460,384,"",1.36,0.63,0.62,0.63,0.57,0.54,0.35,0.91,"",9,23.1,-26,-3.9,-16,-2.4,-7,-1.1,349480,12.1,143970,5.6,2512,8.1,50,15.0
"C3070","5","445","45","0","2022","1","","Lincoln, NE MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",98,4179,4219,4117,22798320,18423293,57875,420,"",0.62,1.14,1.14,1.11,1.12,1.13,0.93,0.99,"",4,4.3,209,5.3,233,5.8,173,4.4,2334804,11.4,1876945,11.3,4685,8.8,23,5.8
"C3078","5","445","45","0","2022","1","","Little Rock-North Little Rock-Conway, AR MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",251,4594,4669,4671,32840622,25040611,117105,544,"",0.83,0.64,0.65,0.65,0.79,0.75,0.70,1.23,"",13,5.5,-129,-2.7,-83,-1.7,-112,-2.3,4262018,14.9,2423998,10.7,-21425,-15.5,81,17.5
"C3086","5","445","45","0","2022","1","N","Logan, UT-ID MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",39,0,0,0,0,0,0,0,"N",0.60,0,0,0,0,0,0,0,"N",9,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3098","5","445","45","0","2022","1","","Longview, TX MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",71,1498,1542,1517,10730127,8308614,75522,543,"",0.88,0.76,0.77,0.76,1.02,0.88,0.54,1.33,"",8,12.7,136,10.0,183,13.5,175,13.0,2126272,24.7,1430712,20.8,17324,29.8,54,11.0
"C3102","5","445","45","0","2022","1","","Longview, WA MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",37,912,897,901,7118167,7083223,37454,606,"",0.79,1.07,1.04,1.04,1.29,0.89,0.52,1.23,"",5,15.6,35,4.0,17,1.9,28,3.2,877074,14.1,868773,14.0,7667,25.7,58,10.6
"C3108","5","445","45","0","2022","1","","Los Angeles-Long Beach-Anaheim, CA MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",6304,121036,123252,123681,1099904021,705121531,13437540,690,"",0.69,0.95,0.95,0.95,1.04,1.21,1.15,1.09,"",319,5.3,-1617,-1.3,-1048,-0.8,-410,-0.3,86407579,8.5,12936089,1.9,-846610,-5.9,60,9.5
"C3114","5","445","45","0","2022","1","","Louisville-Jefferson County, KY-IN MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",602,10506,10612,10705,75133417,60665846,429925,545,"",1.05,0.77,0.77,0.78,0.84,0.76,0.53,1.08,"",50,9.1,-752,-6.7,-488,-4.4,-332,-3.0,7752320,11.5,3351039,5.8,-27315,-6.0,79,17.0
"C3118","5","445","45","0","2022","1","","Lubbock, TX MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",111,4023,4193,4179,23528293,18588899,121222,438,"",0.93,1.28,1.32,1.32,1.45,1.46,0.98,1.11,"",17,18.1,-135,-3.2,-11,-0.3,56,1.4,5183115,28.3,3569142,23.8,34476,39.7,99,29.2
"C3134","5","445","45","0","2022","1","N","Lynchburg, VA MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",95,0,0,0,0,0,0,0,"N",0.85,0,0,0,0,0,0,0,"N",4,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3142","5","445","45","0","2022","1","N","Macon, GA MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",150,0,0,0,0,0,0,0,"N",1.82,0,0,0,0,0,0,0,"N",3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3146","5","445","45","0","2022","1","","Madera, CA MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",63,1238,1247,1262,10635634,6867719,139179,655,"",0.95,1.08,1.07,1.12,1.82,1.59,1.33,1.67,"",1,1.6,-33,-2.6,-37,-2.9,-23,-1.8,24369,0.2,-234309,-3.3,-26671,-16.1,17,2.7
"C3154","5","445","45","0","2022","1","","Madison, WI MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",228,7691,7806,7880,59221858,50471922,454463,585,"",0.79,0.95,0.95,0.96,1.02,1.01,1.35,1.07,"",19,9.1,664,9.4,892,12.9,954,13.8,18529452,45.5,13772854,37.5,168737,59.1,135,30.0
"C3170","5","445","45","0","2022","1","","Manchester-Nashua, NH MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",171,5279,5349,5370,38835609,32978341,291817,560,"",0.97,1.25,1.26,1.26,1.17,1.14,0.91,0.93,"",6,3.6,-1119,-17.5,-960,-15.2,-747,-12.2,2608414,7.2,1107931,3.5,-34673,-10.6,116,26.1
"C3174","5","445","45","0","2022","1","","Manhattan, KS MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",38,957,999,1019,5122080,4503494,36219,397,"",1.08,1.20,1.22,1.25,1.35,1.06,1.06,1.10,"",3,8.6,-22,-2.2,-20,-2.0,5,0.5,828614,19.3,681691,17.8,6536,22.0,68,20.7
"C3186","5","445","45","0","2022","1","","Mankato-North Mankato, MN MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",31,1256,1262,1182,6524997,6299549,19920,407,"",0.77,1.12,1.11,1.05,1.05,0.85,0.58,0.96,"",2,6.9,-59,-4.5,-36,-2.8,-110,-8.5,-137025,-2.1,-130259,-2.0,4169,26.5,13,3.3
"C3190","5","445","45","0","2022","1","","Mansfield, OH MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",48,843,851,863,5875979,3340789,46825,530,"",1.22,0.83,0.83,0.84,1.21,0.76,0.81,1.45,"",-1,-2.0,11,1.3,32,3.9,67,8.4,865283,17.3,-295910,-8.1,-10708,-18.6,57,12.1
"C3242","5","445","45","0","2022","1","N","Mayaguez, PR MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",22,0,0,0,0,0,0,0,"N",0.90,0,0,0,0,0,0,0,"N",1,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3258","5","445","45","0","2022","1","","McAllen-Edinburg-Mission, TX MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",273,7168,7390,7271,54935967,40815555,383301,581,"",1.45,1.23,1.25,1.23,2.30,1.94,1.78,1.86,"",12,4.6,103,1.5,297,4.2,200,2.8,5627540,11.4,2691117,7.1,30768,8.7,45,8.4
"C3278","5","445","45","0","2022","1","","Medford, OR MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",127,2576,2594,2597,19450314,19283142,314525,578,"",1.12,1.39,1.38,1.38,1.85,1.38,1.73,1.34,"",5,4.1,-49,-1.9,-27,-1.0,-30,-1.1,1212952,6.7,1198919,6.6,7679,2.5,43,8.0
"C3282","5","445","45","0","2022","1","N","Memphis, TN-MS-AR MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",525,0,0,0,0,0,0,0,"N",1.23,0,0,0,0,0,0,0,"N",46,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3290","5","445","45","0","2022","1","","Merced, CA MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",123,1832,1874,1881,14373197,9971715,215213,594,"",1.24,1.08,1.09,1.09,1.66,1.52,1.44,1.53,"",7,6.0,42,2.3,63,3.5,77,4.3,781451,5.7,189046,1.9,-37171,-14.7,14,2.4
"C3310","5","445","45","0","2022","1","","Miami-Fort Lauderdale-West Palm Beach, FL MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",3775,70858,72475,72302,561700107,378440541,1632822,601,"",1.02,1.28,1.29,1.29,1.34,1.42,1.10,1.04,"",329,9.5,230,0.3,1471,2.1,1406,2.0,98955321,21.4,49163656,14.9,617212,60.8,99,19.7
